model,brand,reference,price_dt,old_price_dt,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,color,warranty,in_stock,description,url
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Frost Blue,Xiaomi,REDMI-N14PRO/PLUS-8/256-FBL,1 749.000,,8,256,5110,6.67,200,,5G,,Snapdragon,Frost Blue,,Oui,"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Frost Blue [REDMI-N14PRO/PLUS-8/256-FBL] écran  6,67 ""CrystalRes AMOLED - Résolution: 1,5 K (2 712 × 1 220) - Taux de rafraîchissement: Jusqu'à 120 Hz - Processeur: Snapdragon® 7s Gen 3, Gravure 4 nm - RAM: 8Go - Mémoire: 256Go - Caméra arrière: 200 MP + 8 MP +... 1 749,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-8go-256go-bleu-givre.html
Smartphone VIVO V40 5G 12Go 256Go - Violet,Vivo,VIVO-V40-12/256-PURPLE,1 799.000,1 769.000,12,256,5500,1260,50,,5G,,Snapdragon,Violet,,Oui,"VIVO V40 5G Un Design Élégant et Innovant Le VIVO V40 5G arbore un design raffiné avec son anneau Gemini et sa finition en Violet Nébuleux, qui capture la lumière grâce à de fines paillettes fluorées.
         Avec seulement 7,58 mm d’épaisseur, ce smartphone allie élégance et légèreté. Sa certification IP68 et IP69 lui confère une résistance optimale à l’eau et
          à la poussière, le rendant aussi robuste que sophistiqué. Un Système Photo Révolutionnaire Équipé de caméras ZEISS 50 MP, le VIVO V40 5G offre une qualité d’image exceptionnelle. Son capteur principal avec stabilisation optique (OIS) 
        améliore la prise de vue en basse lumière en multipliant par 2,8 l’absorption de la lumière. Son objectif ultra grand-angle de 119° et 
        sa caméra pour selfies de groupe avec IA garantissent des portraits nets et détaillés. Le mode Vidéo Portrait Cinématographique permet d’obtenir 
        des effets professionnels avec un flou artistique et un format cinémascope 2.39:1. P",https://www.mytek.tn/smartphone-vivo-v40-5g-12go-256go-violet.html
Smartphone SAMSUNG Galaxy A56 5G 16Go 256Go - Graphite,Samsung,SM-A56-5G-8/256-GRAPHITE,1 999.000,1 899.000,16,256,5000,2340,,,5G,,Octa Core,Graphite,,Oui,"Smartphone SAMSUNG Galaxy A56 5G 16Go 256Go - Graphite [SM-A56-5G-8/256-GRAPHITE] Écran Super AMOLED 6.7""(1080x2340px FHD+) - Taux de rafraîchissement: 120Hz - luminosité : 1 200 nits - Processeur : Octa-Core - Système d’exploitation : Android  - Mémoire : 16Go (extension RAM 8+8 Go) - Stockage : 256G... 1 899,000 DT 1 999,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-samsung-galaxy-a56-5g-8go-256go-graphite.html
Smartphone SAMSUNG Galaxy A56 5G 16Go 256Go - Gris,Samsung,SM-A56-5G-8/256-LGRAY,1 999.000,1 899.000,16,256,5000,2340,,,5G,,Octa Core,Gris,,Oui,"Smartphone SAMSUNG Galaxy A56 5G 16Go 256Go - Gris [SM-A56-5G-8/256-LGRAY] Écran Super AMOLED 6.7""(1080x2340px FHD+) - Taux de rafraîchissement: 120Hz - luminosité: 1 200 nits - Processeur: Octa-Core - Système d'exploitation: Android  - Mémoire: 16Go (extension RAM 8+8 Go) - Stockage: 256Go - A... 1 899,000 DT 1 999,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-samsung-galaxy-a56-5g-16go-256go-gris.html
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Frost Blue,Xiaomi,REDMI-N14PRO/PLUS-12/512-FBL,1 999.000,,12,512,5110,6.67,200,,5G,Android 14,Snapdragon,Frost Blue,,Oui,"Xiaomi Redmi Note 14 Pro+ 5G 12Go 512Go 200MP IP68 Écran immersif pour des expériences visuelles supérieures Découvrez le nouveau Xiaomi Redmi Note 14 Pro+ est un smartphone milieu de gamme qui offre un excellent rapport qualité-prix. Il est doté d'un écran AMOLED de 6,67"" pouces avec une résolution de 1080 x 2400 pixels et un taux de rafraîchissement de 120 Hz. L'écran est protégé par Corning Gorilla Glass 5. Le téléphone est alimenté par un processeur MediaTek Helio G99 Ultra, qui offre de bonnes performances pour les tâches quotidiennes et les jeux. Il est livré avec 12 Go de RAM et 512 Go de stockage, extensible via une carte microSD. Capturez chaque instant avec une précision exceptionnelle L'appareil photo principal est un capteur de 200 mégapixels, qui prend de superbes photos en plein jour et en basse lumière. Il est également équipé d'un objectif ultra grand-angle de 8 mégapixels et d'un objectif macro de 2 mégapixels. La caméra frontale est de 20 mégapixels. Maintenez à dista",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-12go-512go-bleu-givre.html
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go -  Lavender Purple,Xiaomi,REDMI-N14PRO/PLUS-12/512-LPURPLE,1 999.000,,12,512,5110,6.67,200,,5G,Android 14,Snapdragon,Lavender Purple,,Oui,"Xiaomi Redmi Note 14 Pro Plus 5G 6,67 "" 120 Hz 12Go 512Go Écran immersif pour des expériences visuelles supérieures Découvrez le nouveau Xiaomi Redmi Note 14 est un smartphone milieu de gamme qui offre un excellent rapport qualité-prix. Il est doté d'un écran AMOLED de 6,67"" pouces avec une résolution de 1080 x 2400 pixels et un taux de rafraîchissement de 120 Hz. L'écran est protégé par Corning Gorilla Glass 5. Le téléphone est alimenté par un processeur MediaTek Helio G99 Ultra, qui offre de bonnes performances pour les tâches quotidiennes et les jeux. Il est livré avec 12 Go de RAM et 512 Go de stockage, extensible via une carte microSD. Capturez chaque instant avec une précision exceptionnelle L'appareil photo principal est un capteur de 200 mégapixels, qui prend de superbes photos en plein jour et en basse lumière. Il est également équipé d'un objectif ultra grand-angle de 8 mégapixels et d'un objectif macro de 2 mégapixels. La caméra frontale est de 20 mégapixels. Maintenez à dis",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-12go-512go-lavande-violet.html
Smartphone OPPO Reno14 F 5G 12Go 512Go OPAL BLUE,OPPO,OPPO-RENO14F-12/512-OBLUE,1 999.000,,12,512,6000,6.57,,,5G,Android 15,Octa Core,,,Oui,"Smartphone OPPO Reno14 F 5G 12Go 512Go OPAL BLUE [OPPO-RENO14F-12/512-OBLUE] Écran 6.57"" Amoled 1080 x 2372 pixels (densité ~ 397 ppp) - Processeur: Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm) Octa-core - Système d'exploitation: Android 15, ColorOS 15 - Mémoire RAM :12 Go - Stockage: 512Go - Caméra... 1 999,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-oppo-reno14-f-5g-12go-256go-opal-blue.html
Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Midnight Black,Xiaomi,REDMI-N14PRO/PLUS-12/512-MB,1 999.000,,12,512,5110,6.67,200,,5G,,Snapdragon,Midnight Black,,Oui,"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Midnight Black [REDMI-N14PRO/PLUS-12/512-MB] écran 6,67 "" CrystalRes AMOLED -  Résolution: 1,5 K (2 712 × 1 220) - Taux de rafraîchissement : Jusqu'à 120 Hz - Processeur : Snapdragon® 7s Gen 3, Gravure 4 nm - RAM : 12Go - Mémoire : 512Go - Caméra arrière : 200 MP +... 1 999,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-pro-plus-5g-12go-512go-midnight-black.html
Smartphone XIAOMI 14T 5G 6Go+6Go 512Go - Vert Citron,Xiaomi,XIAOMI-14T-12/512-LGREEN,2 199.000,2 099.000,6,512,5000,6.67,,,5G,,Octa Core,Vert Citron,,Oui,"Smartphone XIAOMI 14T 5G 12Go 512Go Découvrez le XIAOMI 14T La série 14T est fabriqué en alliage d'aluminium 6M13 haute résistance, il offre un design qui se démarque au premier coup d'œil et intègre plusieurs fonctionnalités avancées. Il dispose d'un écran plat de 6,67 pouces avec cadre ultra-fin et résolution ultra-claire de 1,5 K. Il intègre de nouveaux matériaux lumineux personnalisés pour un affichage plus puissant et plus éclatant. Capturez la beauté de la lumière et des ombres avec des détails exceptionnels Conçue en collaboration avec Leica et dotée de performances améliorées en basse lumière, la série Xiaomi 14T permet à ses utilisateurs de maîtriser la lumière. Accédez à un nouveau monde d'imagerie mobile et laissez libre cours à votre créativité, à tout moment et en tout lieu. Capacité de Stockage et Autonomie Ce modèle assure d'un espace de stockage généreux de 512Go , offrant amplement de place pour sauvegarder une multitude de fichiers, tels que des photos, des vidéos et ",https://www.mytek.tn/smartphone-xiaomi-14t-5g-12go-512go-vert-citron.html
Smartphone OPPO Reno 15F 5G 24Go 512Go - Bleu Crépuscule,OPPO,OPPO-RENO15F-12/512-TBLUE,2 099.000,,12,512,7000,6.57,,,5G,,Snapdragon,Bleu Crépuscule,,Oui,"Smartphone OPPO Reno 15F Écran AMOLED immersif Le OPPO Reno 15F 5G est doté d’un écran AMOLED de 6,57 pouces offrant une résolution Full HD+ pour une qualité d’affichage remarquable. Les couleurs sont riches, les contrastes profonds et la luminosité adaptée aussi bien à une utilisation en intérieur qu’en extérieur . Grâce au taux de rafraîchissement de 120 Hz , la navigation est fluide et agréable, idéale pour le streaming, les réseaux sociaux et les jeux. Puissance équilibrée avec Snapdragon 6 Gen 1 Animé par le processeur Qualcomm Snapdragon 6 Gen 1 gravé en 4 nm, le OPPO Reno 15F 5G assure des performances stables et réactives au quotidie n. Il permet une utilisation fluide des applications, du multitâche et des jeux courants, tout en optimisant la consommation d’énergie. Associé à une mémoire RAM extensible jusqu’à 24 Go , il garantit une expérience rapide et sans ralentissements. Corning® Gorilla® Glass Victus® 2 pour une protection solide Conforme à la norme IP68 Batterie 7 000 m",https://www.mytek.tn/smartphone-oppo-reno-15f-5g-24go-512go-bleu-crepuscule.html
Smartphone OPPO Reno 15F 5G 24Go 512Go - Bleu Aurore,OPPO,OPPO-RENO15F-12/512-ABLUE,2 099.000,,12,512,7000,6.57,,,5G,,Snapdragon,Bleu Aurore,,Oui,"Smartphone OPPO Reno 15F Écran AMOLED immersif Le OPPO Reno 15F 5G est doté d’un écran AMOLED de 6,57 pouces offrant une résolution Full HD+ pour une qualité d’affichage remarquable. Les couleurs sont riches, les contrastes profonds et la luminosité adaptée aussi bien à une utilisation en intérieur qu’en extérieur . Grâce au taux de rafraîchissement de 120 Hz , la navigation est fluide et agréable, idéale pour le streaming, les réseaux sociaux et les jeux. Puissance équilibrée avec Snapdragon 6 Gen 1 Animé par le processeur Qualcomm Snapdragon 6 Gen 1 gravé en 4 nm, le OPPO Reno 15F 5G assure des performances stables et réactives au quotidie n. Il permet une utilisation fluide des applications, du multitâche et des jeux courants, tout en optimisant la consommation d’énergie. Associé à une mémoire RAM extensible jusqu’à 24 Go , il garantit une expérience rapide et sans ralentissements. Corning® Gorilla® Glass Victus® 2 pour une protection solide Conforme à la norme IP68 Batterie 7 000 m",https://www.mytek.tn/smartphone-oppo-reno-15f-5g-24go-512go-bleu-aurore.html
Smartphone HONOR 400 PRO 5G 12 Go 512 Go - Gris,Honor,BU-HONOR-400PRO-GR,2 199.000,,12,512,6000,6.7,200,,5G,Android 15,Octa Core,Gris,,En arrivage,"Smartphone HONOR 400 Pro 5G 12Go 512Go Système de caméra AI ultra-clair de 200 MP L’HONOR 400 Pro 5G offre un système photo d’exception : capteur principal AI de 200 MP avec stabilisation optique pour des images nettes, ultra grand-angle 12 MP à 112° pour les paysages, et téléobjectif Sony IMX856 de 50 MP avec zoom optique 3x . La caméra selfie de 50 MP sublime chaque portrait avec une clarté remarquable. Des performances à la hauteur de vos attentes Découvrez une expérience ultra-fluide avec le HONOR 400 Pro 5G. Équipé du puissant processeur Snapdragon 8 Gen 3 , il offre des performances rapides et optimisées pour tous vos usages : jeux, vidéos ou travail . Sa réactivité vous séduira à chaque instant. Boostez votre quotidien avec l’IA intégrée du HONOR 400 Pro 5G Découvrez tout le potentiel de l’intelligence artificielle avec le HONOR 400 Pro 5G. Équipé de Gemini, l’assistant IA de Google , il vous accompagne au quotidien pour booster votre productivité et stimuler votre créativité. P",https://www.mytek.tn/smartphone-honor-400-pro-5g-12-go-512-go-gris.html
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Noir,Samsung,SM-S731-BLACK,2 399.000,,8,256,4900,6.7,50,12,,Android 16,Exynos,Noir,,Oui,"Smartphone SAMSUNG GALAXY S25 FE Écran AMOLED 120 Hz – Une immersion visuelle exceptionnelle Le Samsung Galaxy S25 FE est équipé d’un écran LTPO AMOLED de 6,7 pouces offrant une résolution Full HD+ (1080 × 2340 pixels) , garantissant une netteté remarquable et un excellent niveau de détail. Grâce à la technologie AMOLED, les couleurs sont éclatantes, les noirs profonds et les contrastes élevés, pour une expérience visuelle immersive et confortable, même en plein soleil. Le taux de rafraîchissement adaptatif de 120 Hz assure une fluidité exceptionnelle dans toutes les situations, que ce soit lors du défilement des pages, du streaming vidéo ou des sessions de gaming. Triple caméra 50 MP – Capturez chaque instant avec précision Le Samsung Galaxy S25 FE est doté d’un système de triple caméra arrière polyvalent , comprenant un capteur principal de 50 MP qui capture des images riches en détails et en couleurs, même en conditions de faible luminosité. L’ objectif ultra grand-angle de 12 MP pe",https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-noir.html
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Ice Bleu,Samsung,SM-S731-IBLUE,2 399.000,,8,256,4900,6.7,50,12,,Android 16,Exynos,Ice Bleu,,Oui,"Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Ice Bleu [SM-S731-IBLUE] Ecran 6.7"" 1080 x 2340 LTPO AMOLED, 120Hz - Processeur: Exynos 2400 (4 nm) 10 cœurs - Système d’exploitation: Android 16 - Mémoire: 8Go - Stockage: 256Go - Appareil photo arrière: 50.0 MP + 12.0 MP + 8 MP - Avant: 12.0 M... 2 399,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-bleu-clair.html
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Bleu Marine,Samsung,SM-S731-NBLUE,2 399.000,,8,256,4900,6.7,50,12,,Android 16,Exynos,Bleu Marine,,Oui,"Smartphone SAMSUNG GALAXY S25 FE Écran AMOLED 120 Hz – Une immersion visuelle exceptionnelle Le Samsung Galaxy S25 FE est équipé d’un écran LTPO AMOLED de 6,7 pouces offrant une résolution Full HD+ (1080 × 2340 pixels) , garantissant une netteté remarquable et un excellent niveau de détail. Grâce à la technologie AMOLED, les couleurs sont éclatantes, les noirs profonds et les contrastes élevés, pour une expérience visuelle immersive et confortable, même en plein soleil. Le taux de rafraîchissement adaptatif de 120 Hz assure une fluidité exceptionnelle dans toutes les situations, que ce soit lors du défilement des pages, du streaming vidéo ou des sessions de gaming. Triple caméra 50 MP – Capturez chaque instant avec précision Le Samsung Galaxy S25 FE est doté d’un système de triple caméra arrière polyvalent , comprenant un capteur principal de 50 MP qui capture des images riches en détails et en couleurs, même en conditions de faible luminosité. L’ objectif ultra grand-angle de 12 MP pe",https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-bleu-marine.html
Smartphone SAMSUNG GALAXY S25 FE 8Go 256Go - Blanc,Samsung,SM-S731-WHITE,2 399.000,,8,256,4900,6.7,50,12,,Android 16,Exynos,Blanc,,Oui,"Smartphone SAMSUNG GALAXY S25 FE Écran AMOLED 120 Hz – Une immersion visuelle exceptionnelle Le Samsung Galaxy S25 FE est équipé d’un écran LTPO AMOLED de 6,7 pouces offrant une résolution Full HD+ (1080 × 2340 pixels) , garantissant une netteté remarquable et un excellent niveau de détail. Grâce à la technologie AMOLED, les couleurs sont éclatantes, les noirs profonds et les contrastes élevés, pour une expérience visuelle immersive et confortable, même en plein soleil. Le taux de rafraîchissement adaptatif de 120 Hz assure une fluidité exceptionnelle dans toutes les situations, que ce soit lors du défilement des pages, du streaming vidéo ou des sessions de gaming. Triple caméra 50 MP – Capturez chaque instant avec précision Le Samsung Galaxy S25 FE est doté d’un système de triple caméra arrière polyvalent , comprenant un capteur principal de 50 MP qui capture des images riches en détails et en couleurs, même en conditions de faible luminosité. L’ objectif ultra grand-angle de 12 MP pe",https://www.mytek.tn/smartphone-samsung-galaxy-s25-fe-8go-256go-blanc.html
Smartphone OPPO Reno 15 5G 24Go 512Go - Bleu Crépuscule,OPPO,OPPO-RENO15-12/512-TBLUE,2 399.000,,12,512,6500,6.59,,,5G,,Snapdragon,Bleu Crépuscule,,Oui,"Smartphone OPPO Reno 15 5G 24Go 512Go - Bleu Crépuscule [OPPO-RENO15-12/512-TBLUE] Écran AMOLED 6.59"" FHD+ - Résolution : 2760 × 1256 Pixels - Taux de rafraîchissement 120 Hz - Protection d'écran : Corning Gorilla Glass 7i - Processeur : Qualcomm Snapdragon 7 Gen 4 (4 nm) - RAM : 12 Go Extensible jusqu... 2 399,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-oppo-reno-15-5g-24go-512go-bleu-crepuscule.html
Smartphone OPPO Reno 15 5G 24Go 512Go - Blanc Aurore,OPPO,OPPO-RENO15-12/512-AWHITE,2 399.000,,12,512,6500,6.59,,,5G,,Snapdragon,Blanc Aurore,,Oui,"Smartphone OPPO Reno 15 5G 24Go 512Go - Blanc Aurore [OPPO-RENO15-12/512-AWHITE] Écran AMOLED 6.59"" FHD+ - Résolution : 2760 × 1256 Pixels - Taux de rafraîchissement 120 Hz - Protection d'écran : Corning Gorilla Glass 7i - Processeur : Qualcomm Snapdragon 7 Gen 4 (4 nm) - RAM : 12 Go Extensible jusqu... 2 399,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-oppo-reno-15-5g-24go-512go-blanc-aurore.html
Smartphone SAMSUNG GALAXY S25 5G 12Go 256Go - Navy  Bleu,Samsung,SM-S931-NBLUE,3 849.000,3 549.000,12,256,4000,2340,50,,5G,Android 15,Octa Core,Navy  Bleu,,Oui,"Samsung Galaxy S25 Simple. Percutant Découvrez les Galaxy S25 et S25+. Un design élégant et haut de gamme enveloppé dans un cadre en aluminium robuste avec un écran immersif, un appareil photo sophistiqué et désormais affiné pour une prise en main plus confortable. Encadré en Armor Aluminum Gros plan sur le coin du Galaxy S25 plus et son cadre en aluminium. Enveloppés dans un cadre en aluminium léger, les Galaxy S25 et S25+ sont conçus pour être emportés pratiquement partout.Affichage en verre renforcé avec Corning® Gorilla® Glass Victus® 2 pour une protection solide Conforme à la norme IP68, les Galaxy S25 et S25+ sont non seulement étanches à l’humidité, mais également résistants à la poussière. Galaxy AI Entrez dans la prochaine ère de l’IA mobile avec un compagnon d’IA qui a une longueur d’avance sur tous vos besoins. Il suffit de laisser la conversation naturelle guider la façon de vérifier facilement les tâches quotidiennes.",https://www.mytek.tn/smartphone-samsung-galaxy-s25-12go-256go-navy-bleu.html
Smartphone SAMSUNG GALAXY S25 Ultra 5G 12Go 256Go - Bleu Silver Titanium,Samsung,SM-S938-TBLUE,5 999.000,4 999.000,12,256,5000,6.9,,,5G,Android 15,Octa Core,Bleu Silver Titanium,,Oui,"Samsung Galaxy S25 ultra Simple. Percutant Découvrez les Galaxy S25 et S25+. Un design élégant et haut de gamme enveloppé dans un cadre en aluminium robuste avec un écran immersif, un appareil photo sophistiqué et désormais affiné pour une prise en main plus confortable. Encadré en Armor Aluminum Gros plan sur le coin du Galaxy S25 plus et son cadre en aluminium. Enveloppés dans un cadre en aluminium léger, les Galaxy S25 et S25+ sont conçus pour être emportés pratiquement partout.Affichage en verre renforcé avec Corning® Gorilla® Glass Victus® 2 pour une protection solide Conforme à la norme IP68, les Galaxy S25 et S25+ sont non seulement étanches à l’humidité, mais également résistants à la poussière. Galaxy AI Entrez dans la prochaine ère de l’IA mobile avec un compagnon d’IA qui a une longueur d’avance sur tous vos besoins. Il suffit de laisser la conversation naturelle guider la façon de vérifier facilement les tâches quotidiennes.",https://www.mytek.tn/smartphone-samsung-galaxy-s25-ultra-12go-256go-bleu.html
